SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.7500, 75, -0.03251121, 0.07158461, -1.28076315, -14.44630623, -6.57151318, -10.23204994, -182.34434509, -52.70388794, -16.13563347, -3.46162057, 3.92853880, 143.90599060, 0.30848995, 0.04192661, 0.01808706, -0.95013112, 0.10151286, -0.01236654, 0.28490606, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7600, 76, 0.00809683, 0.07291754, -1.31109440, -15.60353470, -7.02407408, -11.09065819, -182.78280640, -52.26541901, -15.63870239, -3.62488675, 3.85157776, 143.79937744, 0.30934089, 0.04174670, 0.01961046, -0.94983202, 0.05956506, -0.01090275, 0.31531572, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7700, 77, 0.03737370, 0.07541994, -1.31734371, -15.59073353, -5.41114044, -11.10717869, -184.56591797, -52.49926758, -15.66793346, -3.78674102, 3.78523064, 143.69323730, 0.31018540, 0.04165361, 0.02109374, -0.94952893, 0.02907299, -0.01055862, 0.32166445, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7800, 78, 0.05128411, 0.07619540, -1.28642941, -14.71595955, -1.77024817, -10.45518684, -181.61355591, -51.88541412, -14.32329750, -3.94069600, 3.76052165, 143.58988953, 0.31099474, 0.04188595, 0.02239898, -0.94922405, 0.01440269, -0.00860328, 0.29088125, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.7900, 79, 0.05664526, 0.07467417, -1.22846103, -13.57268333, 3.43355632, -9.49065495, -182.81204224, -51.82695007, -14.49868488, -4.08282042, 3.78813314, 143.49258423, 0.31173775, 0.04252010, 0.02346471, -0.94892633, 0.00916913, -0.00453303, 0.23309766, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8000, 80, 0.05808220, 0.07724449, -1.16988623, -11.88394833, 8.88901138, -8.24445248, -182.81204224, -51.82695007, -14.49868488, -4.20758867, 3.87082958, 143.40371704, 0.31239432, 0.04356254, 0.02423751, -0.94864357, 0.00882247, -0.00482729, 0.17475867, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8100, 81, 0.05664710, 0.08891405, -1.13087606, -9.19369316, 13.40386295, -7.46167040, -183.04589844, -53.69775009, -13.82636642, -4.30532408, 3.99895811, 143.31915283, 0.31300512, 0.04490694, 0.02466150, -0.94836861, 0.01219832, -0.01461767, 0.13601944, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8200, 82, 0.06177839, 0.10200225, -1.11995757, -7.16975975, 15.64140511, -7.56363010, -182.57818604, -52.76234818, -14.49868488, -4.39199352, 4.14059830, 143.23515320, 0.31360742, 0.04633310, 0.02495482, -0.94809330, 0.00956320, -0.02621112, 0.12538958, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8300, 83, 0.06688135, 0.11579441, -1.12312400, -5.11304140, 14.66637039, -8.22618961, -186.75825500, -53.37620544, -14.17714119, -4.45000076, 4.28048229, 143.14157104, 0.31429902, 0.04766851, 0.02500976, -0.94779664, 0.00687392, -0.03878196, 0.12882587, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8400, 84, 0.06588071, 0.12353151, -1.11771965, -3.49025178, 12.89009380, -9.21824837, -183.74743652, -53.31774139, -14.14791012, -4.49264622, 4.40180111, 143.03932190, 0.31507483, 0.04881021, 0.02498325, -0.94748163, 0.01009906, -0.04568224, 0.12365421, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8500, 85, 0.06076556, 0.12843713, -1.09493828, -1.54818010, 11.47157097, -9.89000034, -183.74743652, -53.31774139, -14.14791012, -4.51651239, 4.50839233, 142.93138123, 0.31591076, 0.04977965, 0.02483796, -0.94715661, 0.01714606, -0.05005985, 0.10106380, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8600, 86, 0.06340481, 0.13253048, -1.05908644, 0.36054072, 11.18787193, -10.50135422, -183.16281128, -53.20081711, -14.26483440, -4.52195930, 4.61164474, 142.81752014, 0.31680429, 0.05067161, 0.02454534, -0.94681835, 0.01631886, -0.05394358, 0.06537224, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8700, 87, 0.07793990, 0.13790323, -1.04156661, 2.00798774, 11.16867352, -11.20999908, -184.33206177, -53.72697830, -16.01870728, -4.54106045, 4.71697617, 142.69810486, 0.31773579, 0.05161917, 0.02435540, -0.94645989, 0.00358557, -0.05928279, 0.04800127, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8800, 88, 0.11296171, 0.13800289, -1.04443884, 3.47842932, 11.81951141, -12.32166100, -184.21513367, -54.54545212, -15.34638977, -4.51730776, 4.82506990, 142.56547546, 0.31879401, 0.05247268, 0.02379586, -0.94607133, -0.02956446, -0.05934658, 0.05103157, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.8900, 89, 0.13881050, 0.13570775, -1.05276299, 4.59342194, 12.13118267, -13.63078880, -185.09207153, -56.91318130, -15.25869656, -4.48379087, 4.93531132, 142.41954041, 0.31996518, 0.05331806, 0.02314154, -0.94564474, -0.05350608, -0.05758340, 0.05947577, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9000, 90, 0.15092543, 0.13052505, -1.04974604, 5.54600525, 13.04443359, -15.03029346, -185.09207153, -56.91318130, -15.25869656, -4.44231415, 5.05366278, 142.25892639, 0.32125717, 0.05420923, 0.02238954, -0.94517410, -0.06361780, -0.05308554, 0.05657930, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9100, 91, 0.14465901, 0.12141833, -1.03443170, 6.64352751, 14.47431278, -16.13982010, -183.30897522, -55.56854630, -15.72639561, -4.39129353, 5.18554449, 142.08616638, 0.32264754, 0.05518518, 0.02151209, -0.94466424, -0.05515902, -0.04481115, 0.04139573, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9200, 92, 0.12692182, 0.11627748, -1.00976205, 7.75969076, 16.86333466, -17.00113678, -183.80590820, -55.62701035, -15.40485191, -4.34486198, 5.34810543, 141.90174866, 0.32411775, 0.05642613, 0.02057617, -0.94410837, -0.03484882, -0.04062497, 0.01688810, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9300, 93, 0.10712957, 0.11192160, -0.98204613, 8.37221813, 19.51681709, -17.88845825, -186.75825500, -55.59777832, -15.66793346, -4.27951860, 5.52927160, 141.70782471, 0.32566687, 0.05776501, 0.01942237, -0.94351852, -0.01198149, -0.03721236, -0.01060911, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9400, 94, 0.08879751, 0.10701918, -0.96078926, 8.68704033, 21.28275681, -18.84613991, -183.60128784, -56.27009583, -15.43408298, -4.21272230, 5.72756195, 141.50312805, 0.32729739, 0.05923835, 0.01819718, -0.94288713, 0.00968421, -0.03348220, -0.03162831, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9500, 95, 0.06794382, 0.10293522, -0.94152445, 8.66193485, 21.64530563, -20.09492111, -183.60128784, -56.27009583, -15.43408298, -4.14817619, 5.92879486, 141.28581238, 0.32902879, 0.06073989, 0.01697008, -0.94221163, 0.03404329, -0.03056715, -0.05062498, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9600, 96, 0.05342785, 0.09500021, -0.92317468, 7.84717369, 20.56901741, -21.49323082, -183.71821594, -56.18240356, -15.20023346, -4.09389257, 6.11851120, 141.05537415, 0.33086690, 0.06217384, 0.01584816, -0.94149369, 0.05194163, -0.02367109, -0.06869650, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9700, 97, 0.03751070, 0.08434172, -0.90082651, 6.99853420, 18.04038239, -22.73164749, -183.45512390, -56.12393951, -15.17100239, -4.05570173, 6.26081419, 140.82124329, 0.33274686, 0.06326190, 0.01498981, -0.94077247, 0.07078817, -0.01383157, -0.09078799, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9800, 98, 0.02170235, 0.07173987, -0.87713051, 5.82682943, 15.05110931, -23.83872032, -185.15054321, -56.85472107, -14.70330334, -4.02498531, 6.39416122, 140.57131958, 0.33475479, 0.06429705, 0.01420600, -0.94000185, 0.08882424, -0.00179943, -0.11427851, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.9900, 99, 0.00367669, 0.05847425, -0.84944171, 4.56116438, 12.40047836, -24.67580795, -184.97515869, -59.66091537, -14.55714703, -4.00818157, 6.50058270, 140.31486511, 0.33681893, 0.06515031, 0.01360807, -0.93921423, 0.10887679, 0.01107232, -0.14176701, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0000, 100, -0.01165644, 0.04775905, -0.82809949, 3.32253194, 10.00080299, -25.15830040, -184.30282593, -58.34551239, -14.82022762, -4.00454521, 6.58277178, 140.05520630, 0.33891076, 0.06584232, 0.01318485, -0.93841910, 0.12579384, 0.02163083, -0.16293913, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0100, 101, -0.01885219, 0.03904628, -0.81635529, 2.41610837, 8.24284172, -25.27931786, -184.30282593, -58.34551239, -14.82022762, -4.01030397, 6.64733267, 139.79553223, 0.34100351, 0.06641666, 0.01288847, -0.93762434, 0.13421591, 0.03037741, -0.17453906, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0200, 102, -0.01976433, 0.03426230, -0.80726087, 1.35065949, 6.36403418, -24.93069839, -184.27360535, -57.87781143, -14.61560917, -4.01783276, 6.64927149, 139.55375671, 0.34297585, 0.06648207, 0.01280399, -0.93690121, 0.13585676, 0.03532385, -0.18353698, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0300, 103, -0.02116712, 0.03435982, -0.80746126, 0.89809632, 4.80835676, -24.24683762, -186.14439392, -56.94241333, -16.63256264, -4.03751802, 6.68020821, 139.30682373, 0.34496808, 0.06682111, 0.01272736, -0.93614644, 0.13732974, 0.03544166, -0.18331324, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0400, 104, -0.01796941, 0.03803427, -0.80250651, 0.59795898, 3.18468356, -23.23370171, -183.25050354, -58.46243668, -15.11254025, -4.05898523, 6.69557095, 139.07121277, 0.34687248, 0.06703734, 0.01271815, -0.93542707, 0.13449702, 0.03213241, -0.18819922, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0500, 105, -0.00922694, 0.04591960, -0.80558014, 1.22874916, 1.38808966, -21.95066071, -184.97515869, -58.90090561, -15.25869656, -4.07251978, 6.69385242, 138.84976196, 0.34867248, 0.06708898, 0.01270427, -0.93475407, 0.12582390, 0.02453820, -0.18509686, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0600, 106, -0.00486097, 0.05352553, -0.80615866, 1.61241543, -0.19459781, -20.43441582, -184.97515869, -58.90090561, -15.25869656, -4.08027315, 6.67738390, 138.64466858, 0.35034806, 0.06700128, 0.01269829, -0.93413371, 0.12125579, 0.01709376, -0.18453060, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0700, 107, -0.00584078, 0.06297250, -0.80406511, 1.28834414, -1.48013711, -19.23901558, -183.95205688, -58.57936096, -15.02484608, -4.09460831, 6.60431051, 138.46636963, 0.35182714, 0.06647056, 0.01293762, -0.93361235, 0.12161519, 0.00782427, -0.18668407, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0800, 108, -0.01362988, 0.06529085, -0.80771196, 0.81664932, -2.14485168, -17.94161034, -184.12744141, -58.25782013, -13.94329166, -4.10693026, 6.57008982, 138.28775024, 0.35329086, 0.06625042, 0.01304098, -0.93307364, 0.12826629, 0.00575936, -0.18315156, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.0900, 109, -0.03161265, 0.06229873, -0.80209816, -0.50146300, -2.49474955, -16.92890739, -187.54750061, -59.48553085, -14.46945286, -4.13113022, 6.53304672, 138.11958313, 0.35466325, 0.06604341, 0.01325657, -0.93256456, 0.14562500, 0.00910404, -0.18881196, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1000, 110, -0.04652430, 0.06607133, -0.80901736, -1.54413056, -3.54012156, -16.54439926, -184.53668213, -58.49166870, -14.08944702, -4.16511106, 6.48577166, 137.95606995, 0.35599631, 0.06578390, 0.01358716, -0.93207002, 0.15980867, 0.00586152, -0.18193789, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1100, 111, -0.05754420, 0.07261761, -0.82414061, -2.41975737, -5.34823513, -16.28263092, -184.53668213, -58.49166870, -14.08944702, -4.20724154, 6.42054749, 137.79658508, 0.35730007, 0.06540471, 0.01404365, -0.93159103, 0.16983303, 0.00000218, -0.16687781, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1200, 112, -0.06812884, 0.07662416, -0.85049546, -2.86122441, -8.34556007, -16.36421585, -185.00437927, -59.01782990, -15.11254025, -4.26137829, 6.24512577, 137.66314697, 0.35843712, 0.06416708, 0.01496190, -0.93122596, 0.17862794, -0.00318642, -0.14066330, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1300, 113, -0.07311156, 0.07931111, -0.87473100, -3.15710568, -12.12044525, -16.18465424, -184.68284607, -59.33937454, -16.01870728, -4.30945206, 6.11216640, 137.50991821, 0.35971829, 0.06325967, 0.01568828, -0.93078190, 0.18051508, -0.00491182, -0.11669667, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1400, 114, -0.06777338, 0.07699774, -0.90447086, -2.84059930, -19.11941338, -15.94092178, -186.43670654, -60.01169205, -15.08330917, -4.35309172, 5.90947819, 137.36462402, 0.36097035, 0.06177392, 0.01660731, -0.93038094, 0.17216654, -0.00178090, -0.08721629, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1500, 115, -0.08250849, 0.07649700, -0.94920397, -2.93149328, -20.28127670, -17.17089462, -186.08593750, -60.74247360, -14.46945286, -4.39821672, 5.69415760, 137.20806885, 0.36231834, 0.06019452, 0.01757658, -0.92994261, 0.18305165, -0.00049980, -0.04282147, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1600, 116, -0.07454427, 0.07146349, -0.95323235, -2.95648241, -22.27256012, -15.64384079, -186.08593750, -60.74247360, -14.46945286, -4.44134474, 5.46003866, 137.06860352, 0.36353719, 0.05845638, 0.01860292, -0.92955774, 0.17125982, 0.00533720, -0.03911156, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1700, 117, -0.06975841, 0.06475408, -0.95782304, -3.03826451, -21.50894356, -15.43429756, -186.75825500, -60.07015610, -14.82022762, -4.47915554, 5.16995811, 136.95001221, 0.36461461, 0.05624700, 0.01978037, -0.92924768, 0.16217677, 0.01280473, -0.03487091, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1800, 118, -0.06239989, 0.06464172, -0.98695183, -2.30059242, -21.50436401, -15.07199001, -186.23210144, -60.18708038, -14.26483440, -4.51396275, 4.94375658, 136.81608582, 0.36578748, 0.05455017, 0.02072507, -0.92886722, 0.15001974, 0.01354350, -0.00612854, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.1900, 119, -0.04150891, 0.06258269, -1.02040589, -1.78766704, -20.45217705, -14.40566254, -188.97982788, -60.71324158, -14.35252857, -4.54262352, 4.72849894, 136.68818665, 0.36690879, 0.05292321, 0.02159137, -0.92849934, 0.12534267, 0.01616555, 0.02704320, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2000, 120, -0.02656307, 0.05783360, -1.05783248, -1.23157895, -19.96773911, -13.82207584, -187.07980347, -59.66091537, -15.34638977, -4.56480312, 4.51847696, 136.56584167, 0.36798465, 0.05131856, 0.02239431, -0.92814451, 0.10670787, 0.02136440, 0.06420095, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2100, 121, -0.01466695, 0.05125237, -1.07617962, -0.56488609, -19.03713226, -12.88004398, -187.07980347, -59.66091537, -15.34638977, -4.57920265, 4.31844234, 136.45228577, 0.36898741, 0.04976949, 0.02310906, -0.92781323, 0.09127432, 0.02826772, 0.08229484, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2200, 122, -0.00187594, 0.04721701, -1.09451139, 0.37581816, -18.17476845, -11.67929840, -188.10289001, -59.25167847, -13.18327999, -4.56542063, 4.09688854, 136.35844421, 0.36985084, 0.04795273, 0.02367699, -0.92755079, 0.07495354, 0.03239014, 0.10036797, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2300, 123, 0.01562874, 0.04767549, -1.11188924, 1.22493136, -16.86994743, -10.53798199, -187.19673157, -59.86553574, -15.52177715, -4.55959320, 3.92034006, 136.26660156, 0.37067360, 0.04652581, 0.02416639, -0.92728233, 0.05388290, 0.03167059, 0.11746892, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2400, 124, 0.03310496, 0.04937283, -1.13574016, 1.37847161, -14.75516129, -9.88074493, -188.39520264, -60.47939301, -13.27097321, -4.55163431, 3.76540780, 136.17962646, 0.37144718, 0.04526633, 0.02457219, -0.92702436, 0.03354633, 0.02986028, 0.14111499, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2500, 125, 0.05069113, 0.05034973, -1.15741229, 1.10273170, -12.41442394, -9.66982269, -189.00906372, -61.79479599, -13.59251690, -4.54620123, 3.63398600, 136.09289551, 0.37220687, 0.04420551, 0.02492354, -0.92676145, 0.01352230, 0.02877296, 0.16261791, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2600, 126, 0.05269927, 0.04776831, -1.17246151, 0.26285544, -9.99069023, -10.01233768, -189.71060181, -61.67787170, -13.24174213, -4.54931784, 3.52645659, 136.00082397, 0.37299564, 0.04336716, 0.02526536, -0.92647469, 0.00946936, 0.03136466, 0.17753804, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2700, 127, 0.03709368, 0.04022928, -1.17720127, -0.74968892, -7.51458454, -10.40502834, -189.71060181, -61.67787170, -13.24174213, -4.54083824, 3.42842698, 135.90568542, 0.37380901, 0.04256892, 0.02548249, -0.92617786, 0.02340670, 0.03897890, 0.18218091, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2800, 128, -0.00085227, 0.02900464, -1.17150033, -1.65722835, -5.47835112, -10.40660000, -187.78134155, -61.15171051, -11.98479939, -4.56330729, 3.36555719, 135.80613708, 0.37463158, 0.04215703, 0.02583376, -0.92585456, 0.05993976, 0.05026961, 0.17640021, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.2900, 129, -0.04770899, 0.02173108, -1.16976297, -1.90281034, -4.53379774, -9.66828823, -188.39520264, -59.77784348, -13.30020428, -4.58774853, 3.31265211, 135.71319580, 0.37539536, 0.04183112, 0.02617128, -0.92555040, 0.10583086, 0.05796949, 0.17464019, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3000, 130, -0.08368238, 0.01300034, -1.18048286, -1.26108468, -4.94457102, -7.97035599, -188.48289490, -61.76556396, -13.32943535, -4.60469437, 3.25697827, 135.63760376, 0.37602305, 0.04145485, 0.02646423, -0.92530417, 0.14086926, 0.06706139, 0.18533480, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3100, 131, -0.08589604, 0.01163657, -1.20638156, -0.04268721, -6.27222872, -5.82492828, -188.30751038, -60.33323669, -13.47559166, -4.60811043, 3.18977928, 135.58448792, 0.37647864, 0.04093631, 0.02669459, -0.92513537, 0.14199752, 0.06857833, 0.21118401, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3200, 132, -0.05634627, 0.01257526, -1.24202991, 1.33976364, -7.34792995, -3.23841095, -188.30751038, -60.33323669, -13.47559166, -4.57277918, 3.08487868, 135.56503296, 0.37669173, 0.03997863, 0.02674908, -0.92508900, 0.11104228, 0.06742713, 0.24673708, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3300, 133, -0.01508413, 0.01188161, -1.26302814, 2.35193968, -7.48825836, -1.06529772, -188.04443359, -61.44402313, -12.24788094, -4.54950953, 3.00938487, 135.56034851, 0.37676835, 0.03929430, 0.02680910, -0.92508531, 0.06807315, 0.06747863, 0.26759160, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3400, 134, 0.00847096, 0.00851950, -1.25705004, 2.47836804, -6.16890478, -0.11136601, -188.39520264, -61.03478622, -13.06635475, -4.52453041, 2.94780064, 135.56411743, 0.37677133, 0.03871453, 0.02681223, -0.92510849, 0.04333442, 0.07041875, 0.26151773, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3500, 135, 0.00989445, 0.00645661, -1.22791445, 2.31505227, -3.38320303, 0.30083880, -191.49371338, -61.47325134, -13.41712952, -4.50109053, 2.91431022, 135.56980896, 0.37674689, 0.03836599, 0.02673556, -0.92513520, 0.04112353, 0.07206437, 0.23230824, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3600, 136, 0.00266485, 0.00084035, -1.19130731, 2.17233777, 0.21981427, 0.95808727, -187.86904907, -60.71324158, -13.18327999, -4.47888994, 2.91725183, 135.57919312, 0.37667733, 0.03831455, 0.02654975, -0.92517102, 0.04815016, 0.07729758, 0.19566056, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3700, 137, -0.00931123, -0.01812715, -1.16306734, 2.36717868, 2.81592798, 1.95750928, -187.86904907, -60.71324158, -13.18327999, -4.38432741, 2.90250587, 135.60374451, 0.37651637, 0.03787920, 0.02584310, -0.92527437, 0.06031047, 0.09555487, 0.16737491, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3800, 138, -0.01645610, -0.04317169, -1.14230108, 2.95051217, 3.21743870, 3.27234054, -188.92137146, -61.44402313, -13.82636642, -4.35328293, 2.93707919, 135.63395691, 0.37626913, 0.03804942, 0.02548832, -0.92537779, 0.06747120, 0.11919836, 0.14650130, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.3900, 139, -0.01526453, -0.06599164, -1.12753963, 3.98348737, 1.58781910, 5.39469481, -187.92750549, -60.85939789, -15.49254608, -4.31073904, 2.95698643, 135.68661499, 0.37585020, 0.03805883, 0.02509658, -0.92555839, 0.06674376, 0.14134677, 0.13171250, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4000, 140, -0.01127028, -0.08624700, -1.10212207, 5.22939444, -0.46678260, 7.50630426, -189.21368408, -60.65477753, -14.61560917, -4.25455904, 2.95793796, 135.76193237, 0.37526014, 0.03786604, 0.02466456, -0.92581737, 0.06288972, 0.16072632, 0.10623645, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4100, 141, -0.01098635, -0.10208973, -1.06876075, 6.30983591, -2.52648830, 9.00774479, -189.21368408, -62.32095718, -13.12481689, -4.18673611, 2.93937182, 135.85374451, 0.37454763, 0.03747465, 0.02420771, -0.92613381, 0.06241094, 0.17545587, 0.07278246, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4200, 142, -0.01491085, -0.11165584, -1.03061867, 6.95875931, -3.48656201, 10.72831535, -189.21368408, -62.32095718, -13.12481689, -3.98336864, 2.86407685, 135.96528625, 0.37373906, 0.03617952, 0.02284651, -0.92654639, 0.06569256, 0.18319936, 0.03447572, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4300, 143, -0.00581376, -0.10754090, -1.00595343, 7.47009945, -3.43454576, 12.71667194, -191.08447266, -60.88862991, -12.56942368, -3.90223312, 2.83855367, 136.09468079, 0.37272733, 0.03568349, 0.02231438, -0.92698610, 0.05549709, 0.17604126, 0.00954038, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4400, 144, 0.02222596, -0.10054019, -1.00438309, 7.23164654, -2.88723612, 14.80785370, -187.89826965, -61.35632706, -14.44022179, -3.82252049, 2.81971931, 136.24453735, 0.37154600, 0.03524349, 0.02177717, -0.92748982, 0.02709209, 0.16764079, 0.00785652, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 1.4500, 145, 0.05277139, -0.09575689, -1.01257706, 6.98493195, -2.46889186, 16.26770401, -192.16603088, -61.76556396, -14.35252857, -3.74461746, 2.80581641, 136.40867615, 0.37024572, 0.03484804, 0.02124182, -0.92803693, -0.00373132, 0.16148697, 0.01594550, 0.00000000, 0.00000000, 0.00000000, 0.00000000
